File	Class	Method	HitCount	LineNum
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convert(Map<TableName, ? extends Collection<String>>) : ReplicationProtos.TableCF[]	5643	73
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convertToString(Map<TableName, ? extends Collection<String>>) : String	12	94
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convert(String) : ReplicationProtos.TableCF[]	12	106
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convert(ReplicationProtos.TableCF[]) : String	9	161
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	getTableCF(ReplicationProtos.TableCF[],String) : ReplicationProtos.TableCF	0	187
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	parseTableCFs(byte[]) : ReplicationProtos.TableCF[]	3	203
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	parseTableCFsFromConfig(String) : Map<TableName, List<String>>	9	213
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convert2Map(ReplicationProtos.TableCF[]) : Map<TableName, List<String>>	1248	221
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	parsePeerFrom(byte[]) : ReplicationPeerConfig	276	247
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convert(ReplicationProtos.ReplicationPeer) : ReplicationPeerConfig	619	269
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	convert(ReplicationPeerConfig) : ReplicationProtos.ReplicationPeer	2817	325
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	toByteArray(ReplicationPeerConfig) : byte[]	199	388
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	toReplicationPeerDescription(ReplicationProtos.ReplicationPeerDescription) : ReplicationPeerDescription	89	393
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	toProtoReplicationPeerDescription(ReplicationPeerDescription) : ReplicationProtos.ReplicationPeerDescription	89	401
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	appendTableCFsToReplicationPeerConfig(Map<TableName, List<String>>,ReplicationPeerConfig) : ReplicationPeerConfig	8	415
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	copyTableCFsMap(Map<TableName, List<String>>) : Map<TableName, List<String>>	14	448
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	removeTableCFsFromReplicationPeerConfig(Map<TableName, List<String>>,ReplicationPeerConfig,String) : ReplicationPeerConfig	8	456
ReplicationPeerConfigUtil.java	ReplicationPeerConfigUtil	getPeerClusterConfiguration(Configuration,ReplicationPeerDescription) : Configuration	7	503
TableCFs.java	TableCFs	TableCFs(TableName,Map<String, Integer>)	0	36
TableCFs.java	TableCFs	getTable() : TableName	0	41
TableCFs.java	TableCFs	getColumnFamilyMap() : Map<String, Integer>	0	45
TableCFs.java	TableCFs	toString() : String	0	49
CoprocessorException.java	CoprocessorException	CoprocessorException()	0	32
CoprocessorException.java	CoprocessorException	CoprocessorException(Class<?>,String)	0	41
CoprocessorException.java	CoprocessorException	CoprocessorException(String)	2	49
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getValue(byte[],byte[],Cell) : BigDecimal	0	47
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	add(BigDecimal,BigDecimal) : BigDecimal	0	56
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	compare(BigDecimal,BigDecimal) : int	0	67
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getMaxValue() : BigDecimal	0	78
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	increment(BigDecimal) : BigDecimal	0	83
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	multiply(BigDecimal,BigDecimal) : BigDecimal	0	88
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getMinValue() : BigDecimal	0	94
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	divideForAvg(BigDecimal,Long) : double	0	99
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	castToReturnType(BigDecimal) : BigDecimal	0	105
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	castToCellType(BigDecimal) : BigDecimal	0	110
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getRequestData() : EmptyMsg	0	115
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	initialize(EmptyMsg) : void	0	120
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getProtoForType(BigDecimal) : BigDecimalMsg	0	125
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getProtoForCellType(BigDecimal) : BigDecimalMsg	0	130
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getProtoForPromotedType(BigDecimal) : BigDecimalMsg	0	135
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getPromotedValueFromProto(BigDecimalMsg) : BigDecimal	0	140
BigDecimalColumnInterpreter.java	BigDecimalColumnInterpreter	getCellValueFromProto(BigDecimalMsg) : BigDecimal	0	145
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getValue(byte[],byte[],Cell) : Double	0	46
DoubleColumnInterpreter.java	DoubleColumnInterpreter	add(Double,Double) : Double	0	54
DoubleColumnInterpreter.java	DoubleColumnInterpreter	compare(Double,Double) : int	0	62
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getMaxValue() : Double	0	71
DoubleColumnInterpreter.java	DoubleColumnInterpreter	increment(Double) : Double	0	76
DoubleColumnInterpreter.java	DoubleColumnInterpreter	multiply(Double,Double) : Double	0	81
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getMinValue() : Double	0	86
DoubleColumnInterpreter.java	DoubleColumnInterpreter	divideForAvg(Double,Long) : double	0	91
DoubleColumnInterpreter.java	DoubleColumnInterpreter	castToReturnType(Double) : Double	0	97
DoubleColumnInterpreter.java	DoubleColumnInterpreter	castToCellType(Double) : Double	0	102
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getRequestData() : EmptyMsg	0	107
DoubleColumnInterpreter.java	DoubleColumnInterpreter	initialize(EmptyMsg) : void	0	112
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getProtoForCellType(Double) : DoubleMsg	0	117
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getProtoForPromotedType(Double) : DoubleMsg	0	123
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getPromotedValueFromProto(DoubleMsg) : Double	0	129
DoubleColumnInterpreter.java	DoubleColumnInterpreter	getCellValueFromProto(DoubleMsg) : Double	0	134
LongColumnInterpreter.java	LongColumnInterpreter	getValue(byte[],byte[],Cell) : Long	10029	46
LongColumnInterpreter.java	LongColumnInterpreter	add(Long,Long) : Long	14057	54
LongColumnInterpreter.java	LongColumnInterpreter	compare(Long,Long) : int	1986	63
LongColumnInterpreter.java	LongColumnInterpreter	getMaxValue() : Long	0	72
LongColumnInterpreter.java	LongColumnInterpreter	increment(Long) : Long	0	77
LongColumnInterpreter.java	LongColumnInterpreter	multiply(Long,Long) : Long	992	82
LongColumnInterpreter.java	LongColumnInterpreter	getMinValue() : Long	9	87
LongColumnInterpreter.java	LongColumnInterpreter	divideForAvg(Long,Long) : double	79	92
LongColumnInterpreter.java	LongColumnInterpreter	castToReturnType(Long) : Long	7995	98
LongColumnInterpreter.java	LongColumnInterpreter	castToCellType(Long) : Long	0	103
LongColumnInterpreter.java	LongColumnInterpreter	getRequestData() : EmptyMsg	8	108
LongColumnInterpreter.java	LongColumnInterpreter	initialize(EmptyMsg) : void	63	113
LongColumnInterpreter.java	LongColumnInterpreter	getProtoForCellType(Long) : LongMsg	18	118
LongColumnInterpreter.java	LongColumnInterpreter	getProtoForPromotedType(Long) : LongMsg	72	124
LongColumnInterpreter.java	LongColumnInterpreter	getPromotedValueFromProto(LongMsg) : Long	54	130
LongColumnInterpreter.java	LongColumnInterpreter	getCellValueFromProto(LongMsg) : Long	18	135
ProtobufUtil.java	ProtobufUtil	ProtobufUtil()	0	202
ProtobufUtil.java	ProtobufUtil	<clinit>, line 227()	457	227
ProtobufUtil.java	ProtobufUtil	isClassLoaderLoaded() : boolean	1	269
ProtobufUtil.java	ProtobufUtil	prependPBMagic(byte[]) : byte[]	58231	282
ProtobufUtil.java	ProtobufUtil	isPBMagicPrefix(byte[]) : boolean	42977	290
ProtobufUtil.java	ProtobufUtil	isPBMagicPrefix(byte[],int,int) : boolean	22244	300
ProtobufUtil.java	ProtobufUtil	expectPBMagicPrefix(byte[]) : void	2335	308
ProtobufUtil.java	ProtobufUtil	lengthOfPBMagic() : int	52988	319
ProtobufUtil.java	ProtobufUtil	toByteArrayComparable(byte[]) : ComparatorProtos.ByteArrayComparable	210	323
ProtobufUtil.java	ProtobufUtil	getRemoteException(ServiceException) : IOException	665	338
ProtobufUtil.java	ProtobufUtil	handleRemoteException(Exception) : IOException	509	349
ProtobufUtil.java	ProtobufUtil	makeIOExceptionOfException(Exception) : IOException	1171	353
ProtobufUtil.java	ProtobufUtil	toServerName(ServerName) : HBaseProtos.ServerName	104556	374
ProtobufUtil.java	ProtobufUtil	toServerName(HBaseProtos.ServerName) : ServerName	38054	394
ProtobufUtil.java	ProtobufUtil	toServerNameList(List<HBaseProtos.ServerName>) : List<ServerName>	3	413
ProtobufUtil.java	ProtobufUtil	toNamespaceDescriptorList(ListNamespaceDescriptorsResponse) : List<NamespaceDescriptor>	0	424
ProtobufUtil.java	ProtobufUtil	toTableDescriptorList(GetTableDescriptorsResponse) : List<TableDescriptor>	80	435
ProtobufUtil.java	ProtobufUtil	toTableDescriptorList(ListTableDescriptorsByNamespaceResponse) : List<TableDescriptor>	0	448
ProtobufUtil.java	ProtobufUtil	getSplitKeysArray(CreateTableRequest) : byte[][]	685	461
ProtobufUtil.java	ProtobufUtil	toDurability(ClientProtos.MutationProto.Durability) : Durability	840916	472
ProtobufUtil.java	ProtobufUtil	toDurability(Durability) : ClientProtos.MutationProto.Durability	860610	493
ProtobufUtil.java	ProtobufUtil	toGet(ClientProtos.Get) : Get	15680	518
ProtobufUtil.java	ProtobufUtil	toConsistency(ClientProtos.Consistency) : Consistency	99	576
ProtobufUtil.java	ProtobufUtil	toConsistency(Consistency) : ClientProtos.Consistency	102	584
ProtobufUtil.java	ProtobufUtil	toPut(MutationProto) : Put	1	599
ProtobufUtil.java	ProtobufUtil	toPut(MutationProto,CellScanner) : Put	803079	612
ProtobufUtil.java	ProtobufUtil	toDelete(MutationProto) : Delete	1	714
ProtobufUtil.java	ProtobufUtil	toDelete(MutationProto,CellScanner) : Delete	17642	727
ProtobufUtil.java	ProtobufUtil	toDelta(Function<Bytes, T>,ConsumerWithException<T, Cell>,MutationProto,CellScanner) : T	20129	793
ProtobufUtil.java	ProtobufUtil	toAppend(MutationProto,CellScanner) : Append	58	858
ProtobufUtil.java	ProtobufUtil	toIncrement(MutationProto,CellScanner) : Increment	20144	878
ProtobufUtil.java	ProtobufUtil	toMutation(MutationProto) : Mutation	0	898
ProtobufUtil.java	ProtobufUtil	toGet(MutationProto,CellScanner) : Get	23	919
ProtobufUtil.java	ProtobufUtil	toReadType(Scan.ReadType) : ClientProtos.Scan.ReadType	10667	966
ProtobufUtil.java	ProtobufUtil	toReadType(ClientProtos.Scan.ReadType) : Scan.ReadType	7709	979
ProtobufUtil.java	ProtobufUtil	toScan(Scan) : ClientProtos.Scan	19227	999
ProtobufUtil.java	ProtobufUtil	toScan(ClientProtos.Scan) : Scan	16242	1104
ProtobufUtil.java	ProtobufUtil	toCursor(Cursor) : ClientProtos.Cursor	0	1209
ProtobufUtil.java	ProtobufUtil	toCursor(Cell) : ClientProtos.Cursor	120	1215
ProtobufUtil.java	ProtobufUtil	toCursor(ClientProtos.Cursor) : Cursor	120	1221
ProtobufUtil.java	ProtobufUtil	toGet(Get) : ClientProtos.Get	141621	1232
ProtobufUtil.java	ProtobufUtil	toMutation(MutationType,Mutation) : MutationProto	107	1293
ProtobufUtil.java	ProtobufUtil	toMutation(MutationType,Mutation,long) : MutationProto	107	1306
ProtobufUtil.java	ProtobufUtil	toMutation(MutationType,Mutation,MutationProto.Builder) : MutationProto	140450	1311
ProtobufUtil.java	ProtobufUtil	toMutation(MutationType,Mutation,MutationProto.Builder,long) : MutationProto	160828	1316
ProtobufUtil.java	ProtobufUtil	toMutationNoData(MutationType,Mutation,MutationProto.Builder) : MutationProto	699469	1361
ProtobufUtil.java	ProtobufUtil	toMutationNoData(MutationType,Mutation) : MutationProto	1	1374
ProtobufUtil.java	ProtobufUtil	toMutationNoData(MutationType,Mutation,MutationProto.Builder,long) : MutationProto	699464	1380
ProtobufUtil.java	ProtobufUtil	getMutationBuilderAndSetCommonFields(MutationType,Mutation,MutationProto.Builder) : MutationProto.Builder	860275	1403
ProtobufUtil.java	ProtobufUtil	toResult(Result) : ClientProtos.Result	3051	1427
ProtobufUtil.java	ProtobufUtil	toResult(boolean,boolean) : ClientProtos.Result	1266	1454
ProtobufUtil.java	ProtobufUtil	toResultNoData(Result) : ClientProtos.Result	31597	1469
ProtobufUtil.java	ProtobufUtil	toResult(ClientProtos.Result) : Result	2903	1485
ProtobufUtil.java	ProtobufUtil	toResult(ClientProtos.Result,CellScanner) : Result	715681	1514
ProtobufUtil.java	ProtobufUtil	toComparator(ByteArrayComparable) : ComparatorProtos.Comparator	329	1560
ProtobufUtil.java	ProtobufUtil	toComparator(ComparatorProtos.Comparator) : ByteArrayComparable	329	1573
ProtobufUtil.java	ProtobufUtil	toFilter(FilterProtos.Filter) : Filter	1937	1597
ProtobufUtil.java	ProtobufUtil	toFilter(Filter) : FilterProtos.Filter	1950	1622
ProtobufUtil.java	ProtobufUtil	toDeleteType(KeyValue.Type) : DeleteType	12504	1636
ProtobufUtil.java	ProtobufUtil	fromDeleteType(DeleteType) : KeyValue.Type	1	1659
ProtobufUtil.java	ProtobufUtil	toException(NameBytesPair) : Throwable	124810	1682
ProtobufUtil.java	ProtobufUtil	newServiceStub(Class<T>,RpcChannel) : T	0	1706
ProtobufUtil.java	ProtobufUtil	getRegionInfo(RpcController,AdminService.BlockingInterface,byte[]) : org.apache.hadoop.hbase.client.RegionInfo	195	1725
ProtobufUtil.java	ProtobufUtil	getRegionLoadInfo(GetRegionLoadResponse) : List<org.apache.hadoop.hbase.RegionLoad>	0	1738
ProtobufUtil.java	ProtobufUtil	closeRegion(RpcController,AdminService.BlockingInterface,ServerName,byte[]) : void	0	1756
ProtobufUtil.java	ProtobufUtil	warmupRegion(RpcController,AdminService.BlockingInterface,org.apache.hadoop.hbase.client.RegionInfo) : void	88	1776
ProtobufUtil.java	ProtobufUtil	openRegion(RpcController,AdminService.BlockingInterface,ServerName,org.apache.hadoop.hbase.client.RegionInfo) : void	0	1795
ProtobufUtil.java	ProtobufUtil	getOnlineRegions(AdminService.BlockingInterface) : List<org.apache.hadoop.hbase.client.RegionInfo>	50	1815
ProtobufUtil.java	ProtobufUtil	getOnlineRegions(RpcController,AdminService.BlockingInterface) : List<org.apache.hadoop.hbase.client.RegionInfo>	963	1825
ProtobufUtil.java	ProtobufUtil	getRegionInfos(GetOnlineRegionResponse) : List<org.apache.hadoop.hbase.client.RegionInfo>	967	1844
ProtobufUtil.java	ProtobufUtil	getServerInfo(RpcController,AdminService.BlockingInterface) : ServerInfo	3	1857
ProtobufUtil.java	ProtobufUtil	getStoreFiles(AdminService.BlockingInterface,byte[],byte[]) : List<String>	0	1875
ProtobufUtil.java	ProtobufUtil	getStoreFiles(RpcController,AdminService.BlockingInterface,byte[],byte[]) : List<String>	0	1887
ProtobufUtil.java	ProtobufUtil	getTotalRequestsCount(RegionLoad) : long	0	1907
ProtobufUtil.java	ProtobufUtil	toDelimitedByteArray(Message) : byte[]	40288	1919
ProtobufUtil.java	ProtobufUtil	getRegionEncodedName(RegionSpecifier) : String	1963	1934
ProtobufUtil.java	ProtobufUtil	toScanMetrics(byte[]) : ScanMetrics	0	1949
ProtobufUtil.java	ProtobufUtil	toScanMetrics(ScanMetrics,boolean) : MapReduceProtos.ScanMetrics	225	1967
ProtobufUtil.java	ProtobufUtil	toIOException(ServiceException) : void	0	1983
ProtobufUtil.java	ProtobufUtil	toCell(Cell) : CellProtos.Cell	4659	1995
ProtobufUtil.java	ProtobufUtil	wrap(ByteBuffer,int,int) : ByteString	8832	2026
ProtobufUtil.java	ProtobufUtil	toCell(ExtendedCellBuilder,CellProtos.Cell) : Cell	4662	2033
ProtobufUtil.java	ProtobufUtil	toProtoNamespaceDescriptor(NamespaceDescriptor) : HBaseProtos.NamespaceDescriptor	8549	2044
ProtobufUtil.java	ProtobufUtil	toNamespaceDescriptor(HBaseProtos.NamespaceDescriptor) : NamespaceDescriptor	3673	2056
ProtobufUtil.java	ProtobufUtil	toCompactionDescriptor(org.apache.hadoop.hbase.client.RegionInfo,byte[],List<Path>,List<Path>,Path) : CompactionDescriptor	549	2064
ProtobufUtil.java	ProtobufUtil	toCompactionDescriptor(org.apache.hadoop.hbase.client.RegionInfo,byte[],byte[],List<Path>,List<Path>,Path) : CompactionDescriptor	549	2070
ProtobufUtil.java	ProtobufUtil	toFlushDescriptor(FlushAction,org.apache.hadoop.hbase.client.RegionInfo,long,Map<byte[], List<Path>>) : FlushDescriptor	6034	2092
ProtobufUtil.java	ProtobufUtil	toRegionEventDescriptor(EventType,org.apache.hadoop.hbase.client.RegionInfo,long,ServerName,Map<byte[], List<Path>>) : RegionEventDescriptor	8142	2116
ProtobufUtil.java	ProtobufUtil	toRegionEventDescriptor(EventType,byte[],byte[],byte[],long,ServerName,Map<byte[], List<Path>>) : RegionEventDescriptor	8097	2132
ProtobufUtil.java	ProtobufUtil	getShortTextFormat(Message) : String	126	2168
ProtobufUtil.java	ProtobufUtil	getStringForByteString(ByteString) : String	80	2215
ProtobufUtil.java	ProtobufUtil	toShortString(MutationProto) : String	0	2224
ProtobufUtil.java	ProtobufUtil	toTableName(HBaseProtos.TableName) : TableName	68842	2229
ProtobufUtil.java	ProtobufUtil	toProtoTableName(TableName) : HBaseProtos.TableName	351293	2234
ProtobufUtil.java	ProtobufUtil	toTableNameList(List<HBaseProtos.TableName>) : List<TableName>	22	2240
ProtobufUtil.java	ProtobufUtil	getTableNameArray(List<HBaseProtos.TableName>) : TableName[]	11	2247
ProtobufUtil.java	ProtobufUtil	toCellVisibility(ClientProtos.CellVisibility) : CellVisibility	0	2264
ProtobufUtil.java	ProtobufUtil	toCellVisibility(byte[]) : CellVisibility	0	2276
ProtobufUtil.java	ProtobufUtil	toCellVisibility(CellVisibility) : ClientProtos.CellVisibility	0	2295
ProtobufUtil.java	ProtobufUtil	toAuthorizations(ClientProtos.Authorizations) : Authorizations	110	2307
ProtobufUtil.java	ProtobufUtil	toAuthorizations(byte[]) : Authorizations	110	2319
ProtobufUtil.java	ProtobufUtil	toAuthorizations(Authorizations) : ClientProtos.Authorizations	100	2338
ProtobufUtil.java	ProtobufUtil	toTimeUnit(HBaseProtos.TimeUnit) : TimeUnit	464	2352
ProtobufUtil.java	ProtobufUtil	toProtoTimeUnit(TimeUnit) : HBaseProtos.TimeUnit	124	2371
ProtobufUtil.java	ProtobufUtil	toThrottleType(QuotaProtos.ThrottleType) : ThrottleType	453	2390
ProtobufUtil.java	ProtobufUtil	toProtoThrottleType(ThrottleType) : QuotaProtos.ThrottleType	564	2408
ProtobufUtil.java	ProtobufUtil	toQuotaScope(QuotaProtos.QuotaScope) : QuotaScope	0	2426
ProtobufUtil.java	ProtobufUtil	toProtoQuotaScope(QuotaScope) : QuotaProtos.QuotaScope	118	2440
ProtobufUtil.java	ProtobufUtil	toQuotaScope(QuotaProtos.QuotaType) : QuotaType	0	2454
ProtobufUtil.java	ProtobufUtil	toProtoQuotaScope(QuotaType) : QuotaProtos.QuotaType	0	2468
ProtobufUtil.java	ProtobufUtil	toViolationPolicy(QuotaProtos.SpaceViolationPolicy) : SpaceViolationPolicy	282	2482
ProtobufUtil.java	ProtobufUtil	toProtoViolationPolicy(SpaceViolationPolicy) : QuotaProtos.SpaceViolationPolicy	285	2499
ProtobufUtil.java	ProtobufUtil	toTimedQuota(long,TimeUnit,QuotaScope) : QuotaProtos.TimedQuota	118	2518
ProtobufUtil.java	ProtobufUtil	toProtoSpaceQuota(long,SpaceViolationPolicy) : QuotaProtos.SpaceQuota	0	2534
ProtobufUtil.java	ProtobufUtil	toBulkLoadDescriptor(TableName,ByteString,Map<byte[], List<Path>>,Map<String, Long>,long) : WALProtos.BulkLoadDescriptor	22	2554
